14; 0; 1; 221; 0.0208333; 0.979167; 0.985376; 0.0360589; 0.00157108; 0.985376; 0.0360589; 0.00157108; 0.985376; 0.0360589; 0.00157108; 
14; 0; 1; 185; 0.150073; 0.849927; 0.883323; 0.216328; 0.000386389; 0.873947; 0.235847; 0.000397677; 0.948416; 0.0852873; 0.000283323; 
14; 0; 1; 234; 0.0833333; 0.916667; 0.974864; 0.0429572; 0.00166548; 0.968083; 0.0448391; 0.00168946; 0.976879; 0.0433269; 0.00167025; 
14; 0; 1; 105; 0.213; 0.787; 0.512984; 0.116366; 0.00096378; 0.513171; 0.116181; 0.000963267; 0.414624; 0.1107; 0.000947875; 
14; 0; 1; 176; 0.332418; 0.667582; 0.69847; 0.160064; 0.00189279; 0.736899; 0.145652; 0.00183419; 0.748373; 0.134431; 0.00178582; 
14; 0; 1; 166; 0.260417; 0.739583; 0.693995; 0.164667; 0.00236681; 0.73125; 0.14423; 0.00226454; 0.749877; 0.136482; 0.00222325; 
14; 0; 1; 173; 0.363636; 0.636364; 0.72386; 0.16165; 0.0025328; 0.743239; 0.155067; 0.00249794; 0.758212; 0.148931; 0.00246455; 
14; 0; 1; 174; 0.331169; 0.668831; 0.712223; 0.160418; 0.00252635; 0.735854; 0.149839; 0.00246955; 0.752788; 0.142127; 0.00242643; 
14; 0; 1; 173; 0.286232; 0.713768; 0.721; 0.150908; 0.00203595; 0.741162; 0.144472; 0.00200658; 0.756508; 0.139688; 0.00198418; 
14; 0; 1; 169; 0.285714; 0.714286; 0.720563; 0.174001; 0.00214273; 0.743302; 0.148889; 0.00203425; 0.763298; 0.141166; 0.00199845; 
14; 0; 1; 127; 0.198587; 0.801413; 0.72277; 0.266594; 0.000661653; 0.693624; 0.279017; 0.000671775; 0.684142; 0.276898; 0.00067007; 
14; 0; 1; 123; 0.171539; 0.828461; 0.734862; 0.261702; 0.000629785; 0.703375; 0.271193; 0.000637308; 0.696054; 0.268032; 0.000634822; 
14; 0.000453155; 0.999547; 127; 0.232072; 0.767928; 0.672794; 0.263712; 0.000612459; 0.660336; 0.270454; 0.000617634; 0.641774; 0.269276; 0.000616737; 
14; 0; 1; 126; 0.233633; 0.766367; 0.681983; 0.275864; 0.000526877; 0.664148; 0.287953; 0.000534463; 0.651088; 0.28484; 0.00053253; 
14; 0; 1; 128; 0.5; 0.5; 0.538562; 0.00630801; 0.000878669; 0.530719; 0.00630801; 0.000878669; 0.43268; 0.00630801; 0.000878669; 
14; 0.00188811; 0.998112; 112; 0.148319; 0.851681; 0.63788; 0.228755; 0.000235742; 0.635026; 0.224923; 0.000234418; 0.646706; 0.221461; 0.00023321; 
14; 0; 1; 135; 0.0694444; 0.930556; 0.771487; 0.114961; 0.0023123; 0.732271; 0.114961; 0.0023123; 0.728023; 0.114861; 0.00231163; 
14; 0; 1; 166; 0.409639; 0.590361; 0.804289; 0.0983251; 0.00100425; 0.667606; 0.164512; 0.00119221; 0.646153; 0.163094; 0.00118877; 
14; 0; 1; 158; 0.0833333; 0.916667; 0.672193; 0.0464612; 0.00176027; 0.669964; 0.0470684; 0.00176791; 0.697475; 0.0486295; 0.00178724; 
14; 0; 1; 174; 0.289216; 0.710784; 0.718243; 0.145314; 0.00222456; 0.74306; 0.134963; 0.00217043; 0.744195; 0.130025; 0.00214363; 
14; 0; 1; 176; 0.381944; 0.618056; 0.701934; 0.136118; 0.00244624; 0.720071; 0.128353; 0.00239882; 0.727996; 0.120367; 0.00234799; 
14; 0; 1; 175; 0.291667; 0.708333; 0.71358; 0.143536; 0.00217344; 0.745461; 0.135238; 0.00213072; 0.755447; 0.129004; 0.00209747; 
14; 0; 1; 170; 0.287879; 0.712121; 0.696346; 0.155907; 0.00263535; 0.727362; 0.144397; 0.00256883; 0.752674; 0.137057; 0.00252454; 
14; 0; 1; 170; 0.2625; 0.7375; 0.708105; 0.158205; 0.00216728; 0.735735; 0.144749; 0.002104; 0.75781; 0.135249; 0.00205693; 
14; 0; 1; 177; 0.333333; 0.666667; 0.720964; 0.163126; 0.00218952; 0.743807; 0.148454; 0.0021218; 0.75902; 0.137132; 0.00206643; 
14; 0; 1; 121; 0.123077; 0.876923; 0.528467; 0.0188528; 0.00114331; 0.520623; 0.0188528; 0.00114331; 0.422584; 0.0188528; 0.00114331; 
14; 0; 1; 174; 0.298701; 0.701299; 0.724354; 0.153164; 0.00133053; 0.737419; 0.149191; 0.00131893; 0.75575; 0.145855; 0.00130902; 
14; 0; 1; 176; 0.288136; 0.711864; 0.736099; 0.154454; 0.00145824; 0.752936; 0.149259; 0.00144171; 0.764118; 0.146811; 0.00143378; 
14; 0; 1; 176; 0.333333; 0.666667; 0.730801; 0.157556; 0.00233224; 0.746671; 0.148675; 0.00228757; 0.753615; 0.144497; 0.00226594; 
14; 0; 1; 167; 0.301282; 0.698718; 0.670613; 0.15094; 0.00246489; 0.703645; 0.124661; 0.00231263; 0.731951; 0.125199; 0.00231595; 
14; 0; 1; 147; 0.219136; 0.780864; 0.727854; 0.239711; 0.00156002; 0.717316; 0.239481; 0.00155952; 0.721214; 0.237927; 0.00155614; 
14; 0; 1; 133; 0.235402; 0.764598; 0.714943; 0.27621; 0.000992179; 0.683419; 0.286448; 0.00100429; 0.677682; 0.282828; 0.00100004; 
14; 0; 1; 126; 0.287302; 0.712698; 0.640243; 0.290547; 0.00121051; 0.625072; 0.299002; 0.00122214; 0.614796; 0.297522; 0.00122012; 
14; 1.94201e-05; 0.999981; 126; 0.203639; 0.796361; 0.716093; 0.26903; 0.000342491; 0.687061; 0.279046; 0.000346689; 0.676862; 0.277004; 0.000345842; 
14; 0; 1; 133; 0.0625; 0.9375; 0.679248; 0.0924272; 0.00215011; 0.659641; 0.0924272; 0.00215011; 0.675327; 0.0924272; 0.00215011; 
14; 0; 1; 117; 0.25015; 0.74985; 0.657381; 0.296531; 0.000649432; 0.623039; 0.309877; 0.000659033; 0.618553; 0.308964; 0.000658385; 
14; 0; 1; 121; 0.140351; 0.859649; 0.523505; 0.0178887; 0.000884176; 0.515927; 0.0197083; 0.000913192; 0.421947; 0.0118498; 0.000770755; 
14; 0; 1; 126; 0.255981; 0.744019; 0.693846; 0.288505; 0.00219944; 0.657069; 0.298287; 0.00222402; 0.65053; 0.294001; 0.00221332; 
14; 0; 1; 127; 0.25; 0.75; 0.707731; 0.28718; 0.00219257; 0.659757; 0.305673; 0.00223866; 0.653707; 0.299584; 0.00222369; 
14; 0; 1; 170; 0.428571; 0.571429; 0.818841; 0.0984011; 0.00123828; 0.674657; 0.158193; 0.00145061; 0.656892; 0.153987; 0.00143764; 
14; 0; 1; 122; 0.287879; 0.712121; 0.657975; 0.312769; 0.00218515; 0.626509; 0.317882; 0.00219699; 0.61724; 0.312337; 0.00218414; 
14; 0.000136166; 0.999864; 126; 0.195561; 0.804439; 0.710309; 0.262629; 0.000479134; 0.690507; 0.271828; 0.000484664; 0.678301; 0.268634; 0.000482758; 
14; 0; 1; 113; 0.246377; 0.753623; 0.649754; 0.277265; 0.00206819; 0.610043; 0.283278; 0.00208303; 0.606162; 0.280974; 0.00207737; 
14; 0; 1; 128; 0.229855; 0.770145; 0.708499; 0.278598; 0.000853173; 0.673147; 0.291281; 0.000865928; 0.66723; 0.287501; 0.000862166; 
14; 0; 1; 121; 0.208496; 0.791504; 0.707557; 0.287286; 0.000564575; 0.675612; 0.299293; 0.000572333; 0.668995; 0.296965; 0.000570846; 
14; 0; 1; 156; 0.113636; 0.886364; 0.660665; 0.0520581; 0.00182829; 0.656744; 0.0520581; 0.00182829; 0.676352; 0.0520581; 0.00182829; 
14; 0.0017974; 0.998203; 109; 0.134123; 0.865877; 0.625202; 0.210023; 0.000250574; 0.627292; 0.20845; 0.000249947; 0.642354; 0.206678; 0.000249237; 
14; 0; 1; 128; 0.827068; 0.172932; 0.534542; 0.00509161; 0.000666054; 0.526699; 0.00509161; 0.000666054; 0.42866; 0.00509161; 0.000666054; 
14; 0.00037319; 0.999627; 131; 0.205628; 0.794372; 0.702917; 0.246498; 0.000521067; 0.690115; 0.254698; 0.000526782; 0.670697; 0.255163; 0.000527102; 
14; 0; 1; 182; 0.487179; 0.512821; 0.784113; 0.117906; 0.0028663; 0.705933; 0.146016; 0.00307806; 0.704927; 0.135146; 0.0029997; 
14; 0; 1; 174; 0.326389; 0.673611; 0.702533; 0.145674; 0.0025022; 0.729466; 0.131532; 0.00241846; 0.743791; 0.128174; 0.0023977; 
14; 0; 1; 172; 0.333333; 0.666667; 0.71762; 0.147984; 0.00251536; 0.746051; 0.139688; 0.00246745; 0.759123; 0.134441; 0.00243615; 
14; 0; 1; 179; 0.355072; 0.644928; 0.709925; 0.152394; 0.00162024; 0.739947; 0.142828; 0.0015856; 0.752337; 0.136916; 0.00156341; 
14; 0; 1; 177; 0.363636; 0.636364; 0.712452; 0.161296; 0.00253095; 0.739903; 0.151324; 0.00247768; 0.76272; 0.144473; 0.00243971; 
14; 0; 1; 173; 0.333333; 0.666667; 0.7387; 0.160337; 0.00221467; 0.754248; 0.152662; 0.00217876; 0.767733; 0.142908; 0.00213133; 
14; 0; 1; 179; 0.325758; 0.674242; 0.726738; 0.154778; 0.00262897; 0.746346; 0.145552; 0.00257566; 0.764646; 0.133823; 0.00250453; 
14; 0; 1; 175; 0.307018; 0.692982; 0.729541; 0.162311; 0.00176368; 0.742828; 0.156771; 0.00174338; 0.759572; 0.149803; 0.00171716; 
14; 0; 1; 178; 0.322917; 0.677083; 0.737132; 0.150405; 0.00229641; 0.747508; 0.145074; 0.00226895; 0.759355; 0.138737; 0.00223542; 
14; 0; 1; 116; 0.25; 0.75; 0.515223; 0.029048; 0.00146184; 0.506536; 0.0309133; 0.00149248; 0.418709; 0.0196145; 0.00128249; 
14; 0; 1; 176; 0.320513; 0.679487; 0.727753; 0.151332; 0.00195597; 0.736941; 0.145564; 0.0019308; 0.750918; 0.139872; 0.0019053; 
14; 0; 1; 175; 0.316038; 0.683962; 0.72882; 0.154247; 0.00155163; 0.739789; 0.150315; 0.00153833; 0.747275; 0.142739; 0.00151204; 
14; 0; 1; 179; 0.353448; 0.646552; 0.728409; 0.148137; 0.00187248; 0.738348; 0.140764; 0.00184089; 0.744997; 0.13361; 0.00180916; 
14; 0; 1; 173; 0.333333; 0.666667; 0.719118; 0.148277; 0.00251702; 0.745261; 0.13761; 0.00245515; 0.756373; 0.132129; 0.00242211; 
14; 0; 1; 164; 0.333333; 0.666667; 0.71457; 0.152323; 0.0025397; 0.741367; 0.141679; 0.00247911; 0.749537; 0.134857; 0.00243866; 
14; 0; 1; 175; 0.350649; 0.649351; 0.699924; 0.137342; 0.00239889; 0.721569; 0.132674; 0.0023714; 0.75289; 0.123313; 0.00231426; 
14; 0; 1; 177; 0.304615; 0.695385; 0.707741; 0.161881; 0.00197329; 0.746486; 0.146598; 0.00190912; 0.768169; 0.134989; 0.00185734; 
14; 0; 1; 172; 0.333333; 0.666667; 0.668717; 0.144711; 0.00257069; 0.709715; 0.132951; 0.00249908; 0.743939; 0.125061; 0.00244863; 
14; 0; 1; 177; 0.33908; 0.66092; 0.696495; 0.159134; 0.00191772; 0.73739; 0.145333; 0.0018606; 0.760615; 0.130716; 0.001796; 
14; 0; 1; 172; 0.333333; 0.666667; 0.731197; 0.155153; 0.00248761; 0.740674; 0.142386; 0.00241742; 0.762242; 0.132417; 0.00235963; 
14; 0; 1; 127; 0.707937; 0.292063; 0.530707; 0.00901038; 0.000761338; 0.522863; 0.00901038; 0.000761338; 0.424824; 0.00901038; 0.000761338; 
14; 0; 1; 174; 0.247136; 0.752864; 0.737685; 0.15654; 0.0015803; 0.759154; 0.140519; 0.00152443; 0.777851; 0.134038; 0.00150063; 
14; 0; 1; 171; 0.329457; 0.670543; 0.680058; 0.142311; 0.00161976; 0.708185; 0.13306; 0.00158387; 0.736206; 0.12778; 0.00156264; 
14; 0; 1; 175; 0.36859; 0.63141; 0.691692; 0.137946; 0.00189651; 0.712531; 0.12959; 0.00185742; 0.738172; 0.124604; 0.00183329; 
14; 0; 1; 170; 0.378205; 0.621795; 0.677099; 0.139016; 0.00239819; 0.699045; 0.130672; 0.00234922; 0.723831; 0.124767; 0.00231329; 
14; 0; 1; 169; 0.3125; 0.6875; 0.679984; 0.132652; 0.0024253; 0.714624; 0.118988; 0.002339; 0.746324; 0.111141; 0.0022864; 
14; 0; 1; 123; 0.229119; 0.770881; 0.680592; 0.292121; 0.00151032; 0.659139; 0.301584; 0.00152645; 0.655269; 0.295362; 0.00151588; 
14; 0; 1; 127; 0.255; 0.745; 0.670987; 0.282376; 0.000802614; 0.652057; 0.294968; 0.000814371; 0.642717; 0.291838; 0.000811481; 
14; 0; 1; 119; 0.251816; 0.748184; 0.663562; 0.300786; 0.00123145; 0.630827; 0.312893; 0.00124776; 0.624112; 0.312555; 0.00124731; 
14; 0; 1; 119; 0.20743; 0.79257; 0.555114; 0.158717; 0.0019644; 0.560226; 0.160229; 0.00197062; 0.590579; 0.158332; 0.00196281; 
14; 0.000224014; 0.999776; 130; 0.241935; 0.758065; 0.691056; 0.264413; 0.00096945; 0.66846; 0.274954; 0.000982164; 0.647575; 0.271526; 0.000978066; 
14; 0; 1; 110; 0.247974; 0.752026; 0.514077; 0.104999; 0.000520182; 0.51415; 0.106092; 0.00052198; 0.415133; 0.10187; 0.000514962; 
